1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
74	-1.207428	17.054043	138.863046	0.002991	15
75	-1.210615	16.859861	139.575270	0.003426	0
76	-1.207193	16.665929	140.293904	0.005534	0
77	-1.238500	17.665929	136.665544	0.003601	0
78	-1.239860	18.665929	133.220130	0.002948	0
79	-1.224568	18.471500	133.876349	0.004443	16
80	-1.212895	18.350161	134.289164	0.003350	0
81	-1.234330	19.350161	130.961069	0.005574	0
82	-1.237708	20.350161	127.793946	0.006937	0
83	-1.240692	21.350161	124.776391	0.001346	0
84	-1.203608	21.462754	124.445538	0.004026	16
85	-1.236571	22.411901	121.724693	0.003741	0
86	-1.209495	23.411901	118.983880	0.002555	0
87	-1.215644	23.218036	119.505541	0.002587	0
88	-1.194332	23.024303	120.031436	0.002221	0
89	-1.217301	22.992461	120.118314	0.003188	1
90	-1.212128	22.798031	120.651548	0.002981	0
91	-1.196403	22.603603	121.189533	0.003068	0
92	-1.199467	22.409173	121.732343	0.004611	0
93	-1.244615	23.409173	118.991190	0.001820	0
94	-1.218383	23.232869	119.465465	0.004707	2
95	-1.178862	23.038439	119.992907	0.004387	2
96	-1.184838	24.038439	117.328674	0.003991	2
97	-1.232999	23.844008	117.837376	0.004094	2
98	-1.211015	24.844008	115.266977	0.002382	2
99	-1.212840	25.844008	112.806322	0.004537	2
100	-1.224997	25.649623	113.276378	0.004601	3
101	-1.218427	26.648132	110.902570	0.004756	16
102	-1.223157	26.479966	111.295369	0.003922	0
103	-1.231168	27.210135	109.609739	0.003763	0
104	-1.212384	28.203412	107.397030	0.002955	0
105	-1.211709	28.044528	107.744952	0.002055	0
106	-1.195649	27.948656	107.955983	0.002851	15
107	-1.226980	27.754226	108.386508	0.003055	0
108	-1.230146	28.754226	106.208070	0.002844	0
109	-1.229932	29.754199	104.115530	0.002673	0
110	-1.214642	30.754199	102.103799	0.004022	0
111	-1.216499	30.559768	102.488829	0.002107	0
112	-1.184384	30.365341	102.876767	0.002771	0
113	-1.190944	31.365228	100.912389	0.002978	0
114	-1.212259	31.171222	101.287646	0.002608	0
115	-1.216284	31.228595	101.176382	0.005481	0
116	-1.227634	32.228595	99.275592	0.003801	0
117	-1.237261	32.034165	99.639549	0.002485	0
118	-1.197976	33.034165	97.795539	0.001782	0
119	-1.244081	34.033719	96.019319	0.001366	0
120	-1.215600	33.844848	96.349985	0.002662	0
121	-1.233871	33.653032	96.688146	0.002803	0
122	-1.207865	34.653029	94.950812	0.002976	0
123	-1.166275	35.652858	93.275088	0.001398	0
124	-1.212572	35.508654	93.513115	0.002297	0
125	-1.223981	36.456773	91.970015	0.002029	0
126	-1.205382	36.262343	92.282293	0.001897	2
127	-1.248005	37.261590	90.699555	0.002678	2
128	-1.193002	38.261542	89.169133	0.002763	2
129	-1.186568	38.067111	89.462650	0.002909	1
130	-1.234961	39.067111	87.973271	0.002711	2
131	-1.233680	38.872681	88.258955	0.003109	2
132	-1.249422	39.872651	86.809104	0.001327	2
133	-1.221795	39.678545	87.086800	0.002621	3
134	-1.228185	39.794819	86.920241	0.004405	2
135	-1.226355	40.794819	85.513646	0.001923	3
136	-1.215721	41.790504	84.157634	0.003259	2
137	-1.246248	42.496917	83.221368	0.001585	2
138	-1.238805	43.496861	81.931123	0.001920	2
139	-1.193328	44.366619	80.840961	0.002274	2
140	-1.207376	44.233878	81.005460	0.002014	1
141	-1.215093	45.231486	79.785320	0.003250	2
142	-1.203948	45.037085	80.020193	0.001998	2
143	-1.218922	46.037084	78.826524	0.003914	2
144	-1.210192	45.842653	79.055813	0.002670	2
145	-1.212257	46.842647	77.890538	0.002525	2
146	-1.203773	47.790792	76.816971	0.004704	2
147	-1.197478	47.596361	77.034702	0.001777	2
148	-1.209390	48.577716	75.948171	0.003636	1
149	-1.205918	49.577334	74.872484	0.002580	2
150	-1.218754	49.382906	75.079313	0.005571	2
151	-1.234581	49.645085	74.800678	0.004395	2
152	-1.201078	49.457093	75.000260	0.003170	2
153	-1.230820	50.457093	73.950676	0.001817	2
154	-1.211294	51.446080	72.941149	0.005102	1
155	-1.211893	51.251649	73.137435	0.002270	2
156	-1.215755	51.057219	73.334780	0.002934	2
157	-1.243538	51.891639	72.495287	0.001928	2
158	-1.218299	52.487268	71.907698	0.003291	31
159	-1.202401	52.292839	72.098453	0.004641	0
160	-1.195104	52.098538	72.290096	0.001845	0
161	-1.242222	53.098538	71.314502	0.004439	0
162	-1.191980	54.064993	70.396333	0.004744	0
163	-1.220003	53.870563	70.579144	0.001897	15
164	-1.241668	54.870562	69.648888	0.001758	0
165	-1.243725	55.754532	68.846753	0.003662	0
166	-1.212066	56.754524	67.961323	0.003027	0
167	-1.247992	57.683683	67.158782	0.002504	0
168	-1.224507	57.489284	67.325118	0.002820	16
169	-1.236372	57.297878	67.489700	0.002120	0
170	-1.224122	57.107394	67.654290	0.002707	0
171	-1.247628	56.949318	67.791488	0.002399	0
172	-1.226501	56.992455	67.753993	0.002624	0
173	-1.236529	56.798802	67.922644	0.003436	16
174	-1.218288	57.798802	67.060668	0.002165	0
175	-1.215168	57.912765	66.963821	0.002013	0
176	-1.212368	57.719891	67.127891	0.001583	0
177	-1.230171	57.526048	67.293598	0.003961	0
178	-1.196931	57.350341	67.444509	0.002697	1
179	-1.202911	58.350340	66.594551	0.004823	0
180	-1.223763	58.155910	66.758127	0.002494	0
181	-1.228704	59.155897	65.925284	0.002669	0
182	-1.230781	60.155896	65.112956	0.002241	0
183	-1.244767	59.961466	65.269325	0.002566	31
184	-1.222247	59.767036	65.426448	0.005087	0
185	-1.213621	60.767036	64.626291	0.003223	0
186	-1.203200	60.572606	64.780330	0.002493	0
187	-1.200471	60.378175	64.935104	0.003300	0
188	-1.222334	60.814896	64.588486	0.003181	15
189	-1.206739	61.814847	63.808610	0.002270	0
190	-1.221280	61.632473	63.949439	0.003484	0
191	-1.213430	61.438424	64.099967	0.001437	0
192	-1.218495	61.244351	64.251225	0.001383	0
193	-1.233643	61.065905	64.390934	0.001696	16
194	-1.190655	60.911837	64.512047	0.001984	0
195	-1.210614	60.722392	64.661596	0.001849	0
196	-1.212750	60.527988	64.815782	0.002000	0
197	-1.212155	60.485172	64.849839	0.002304	0
198	-1.209503	60.544820	64.802403	0.003456	16
199	-1.207320	60.350390	64.957283	0.002850	0
200	-1.203805	60.156034	65.112845	0.005169	0
201	-1.211066	59.986825	65.248888	0.001476	0
202	-1.229469	60.986778	64.453079	0.004866	0
203	-1.195836	60.796311	64.603161	0.004070	15
204	-1.209672	60.601881	64.757089	0.002271	0
205	-1.243832	60.411601	64.908443	0.003638	0
206	-1.210911	60.225350	65.057279	0.003535	0
207	-1.204097	60.030954	65.213354	0.002930	0
208	-1.224045	61.019487	64.427375	0.004035	0
209	-1.208851	60.825057	64.580466	0.003403	0
210	-1.225478	61.824990	63.800796	0.002146	0
211	-1.241962	62.416017	63.348749	0.001436	0
212	-1.258208	62.459942	63.315408	0.003336	0
213	-1.229605	62.266367	63.462601	0.003236	0
214	-1.226443	63.266349	62.709496	0.001991	0
215	-1.182963	63.075275	62.852013	0.002615	0
216	-1.194427	64.075228	62.113266	0.003040	0
217	-1.207186	65.070312	61.395157	0.002654	16
218	-1.240054	65.953229	60.771754	0.003055	0
219	-1.232367	65.758799	60.907946	0.002906	0
220	-1.252223	66.758798	60.213909	0.002851	0
221	-1.183032	67.002436	60.047205	0.004388	0
222	-1.232963	66.808006	60.180165	0.001815	16
223	-1.232033	67.806767	59.503352	0.003567	0
224	-1.217142	68.652939	58.941741	0.002347	0
225	-1.223281	68.458630	59.069765	0.002361	0
226	-1.202108	68.982242	58.726035	0.002240	0
227	-1.220524	69.624614	58.309768	0.001204	1
228	-1.228104	69.438876	58.429522	0.006001	0
229	-1.223835	69.922464	58.118753	0.002674	0
230	-1.212258	70.922464	57.486495	0.003307	0
231	-1.229182	70.728035	57.608345	0.003009	0
232	-1.224385	71.728035	56.987083	0.001432	31
233	-1.228601	72.555911	56.482805	0.003644	0
234	-1.218093	73.553720	55.886751	0.002598	0
235	-1.204742	74.553674	55.301906	0.003109	0
236	-1.243675	75.519905	54.748295	0.003730	0
237	-1.211816	76.519905	54.186889	0.003019	15
238	-1.234783	77.519905	53.636879	0.002363	0
239	-1.229102	78.518622	53.098608	0.001630	0
240	-1.212295	79.504797	52.577593	0.003893	0
241	-1.198959	80.199267	52.216784	0.002632	0
242	-1.240366	80.004836	52.317300	0.001906	16
243	-1.225187	80.027159	52.305740	0.001890	0
244	-1.239016	79.832854	52.406533	0.002407	0
245	-1.255781	79.687045	52.482425	0.003938	0
246	-1.220109	79.492648	52.583949	0.003382	0
247	-1.266297	80.300488	52.164608	0.003248	16
248	-1.221068	81.300486	51.654694	0.006006	0
249	-1.206997	82.300486	51.154650	0.004173	0
250	-1.225357	83.300486	50.664196	0.004242	0
251	-1.241345	84.300486	50.183057	0.007012	0
252	-1.214358	84.106057	50.275887	0.003073	1
253	-1.231877	83.912184	50.368795	0.004424	0
254	-1.204098	84.912184	49.893223	0.002641	0
255	-1.216102	84.717762	49.984981	0.001839	0
256	-1.228781	84.523980	50.076772	0.002072	0
257	-1.222389	85.516302	49.610249	0.002520	3
258	-1.233318	85.323329	49.700290	0.003466	2
259	-1.223236	86.268783	49.262238	0.002633	2
260	-1.240124	86.074353	49.351690	0.002359	2
261	-1.221943	85.880892	49.441020	0.003918	2
262	-1.217320	85.753100	49.500205	0.002846	2
263	-1.219822	86.752505	49.041090	0.003684	2
264	-1.225719	87.752505	48.590148	0.002274	2
265	-1.188726	87.558074	48.677174	0.002673	2
266	-1.178077	87.363691	48.764492	0.003624	2
267	-1.207331	87.957984	48.498514	0.004489	2
268	-1.229956	87.763553	48.585212	0.001463	2
269	-1.223114	88.763543	48.142581	0.003874	1
270	-1.203210	88.569266	48.227943	0.002107	2
271	-1.248183	89.569266	47.791764	0.002131	2
272	-1.218251	89.402408	47.863995	0.003196	2
273	-1.215078	90.285374	47.484230	0.005180	3
274	-1.201288	91.093315	47.141975	0.001506	2
275	-1.211927	92.093208	46.725178	0.001476	2
276	-1.231534	91.899196	46.805473	0.002557	2
277	-1.227558	92.446847	46.579525	0.004420	2
278	-1.205865	92.252434	46.659485	0.003424	2
279	-1.228266	93.250231	46.251988	0.002943	2
280	-1.241458	93.055801	46.330833	0.003419	2
281	-1.261529	94.055801	45.928152	0.003329	2
282	-1.203096	95.055801	45.532410	0.002293	2
283	-1.231537	96.055801	45.143429	0.002244	2
284	-1.232405	97.044116	44.765470	0.002612	1
285	-1.226254	96.849690	44.839323	0.003608	2
286	-1.239538	96.655263	44.913420	0.003955	2
287	-1.235797	97.655263	44.534900	0.001579	2
288	-1.223198	98.631616	44.171436	0.002448	2
289	-1.225734	98.481249	44.227026	0.003033	2
290	-1.229442	98.287072	44.299019	0.002202	2
291	-1.215904	98.092641	44.371342	0.002152	2
292	-1.231970	97.898213	44.443900	0.001906	2
293	-1.237942	97.816692	44.474393	0.003746	2
294	-1.230668	98.816570	44.103251	0.001641	2
295	-1.197490	98.622140	44.174935	0.002031	16
296	-1.212469	99.565420	43.829319	0.002093	0
297	-1.223208	99.371243	43.900023	0.002011	0
298	-1.228483	99.200768	43.962284	0.003213	0
299	-1.201424	100.200749	43.599568	0.003573	0
300	-1.208739	100.006318	43.669623	0.002617	0
301	-1.192354	99.955693	43.687900	0.002856	0
302	-1.227186	100.955653	43.329687	0.002571	0
303	-1.236268	101.955653	42.977286	0.003176	0
304	-1.238231	101.761223	43.045354	0.004263	0
305	-1.230308	102.761222	42.697544	0.002836	0
306	-1.216518	102.566792	42.764728	0.003787	0
307	-1.209722	103.563146	42.422662	0.001768	0
308	-1.207239	103.368715	42.488983	0.002604	0
309	-1.210148	104.354507	42.154849	0.003506	0
310	-1.229664	104.160077	42.220334	0.002008	1
311	-1.207060	103.965647	42.286024	0.003852	0
312	-1.223365	104.965647	41.950329	0.001605	0
313	-1.213680	105.964801	41.620199	0.004660	0
314	-1.249014	105.770382	41.684029	0.002215	0
315	-1.206067	106.751237	41.363985	0.005892	1
316	-1.227278	106.556942	41.426991	0.002714	2
317	-1.201353	107.556942	41.104745	0.003582	2
318	-1.213277	108.556942	40.787473	0.002872	1
319	-1.227047	108.362512	40.848776	0.002521	2
320	-1.226804	109.362409	40.535461	0.003342	2
321	-1.204976	109.450536	40.508076	0.003915	0
322	-1.214136	109.256107	40.568542	0.004056	0
323	-1.192184	110.256107	40.259462	0.001658	0
324	-1.198093	110.073714	40.315485	0.001306	0
325	-1.231213	109.895835	40.370271	0.002034	0
326	-1.238309	109.701762	40.430215	0.002145	0
327	-1.225962	109.507914	40.490267	0.002619	0
328	-1.238547	109.313483	40.550679	0.001219	0
329	-1.255850	109.122519	40.610190	0.004720	0
330	-1.251878	110.111356	40.303910	0.002902	0
331	-1.242275	111.111356	39.998835	0.003212	0
332	-1.236899	112.005747	39.729864	0.003801	0
333	-1.224708	112.871452	39.472944	0.001558	0
334	-1.243648	112.877763	39.471083	0.002873	0
335	-1.225029	112.683518	39.528435	0.002276	0
336	-1.257600	112.489088	39.586009	0.005847	0
337	-1.217524	113.489084	39.291667	0.001830	0
338	-1.214496	114.471876	39.006622	0.005686	0
339	-1.183278	114.292075	39.058461	0.001385	0
340	-1.222467	114.107368	39.111859	0.001942	0
341	-1.226219	113.929935	39.163291	0.001603	0
342	-1.221667	113.812741	39.197336	0.003541	0
343	-1.226805	114.590379	38.972531	0.003440	0
344	-1.216363	115.590379	38.687207	0.002557	0
345	-1.206715	116.589998	38.406137	0.001957	0
346	-1.230426	116.395567	38.460486	0.002248	0
347	-1.170349	116.202250	38.514677	0.002157	0
348	-1.214311	117.202241	38.235995	0.002484	0
349	-1.257026	117.007811	38.289864	0.002026	0
350	-1.243743	116.813381	38.343884	0.003678	16
351	-1.230230	117.813348	38.067667	0.001695	0
352	-1.220248	118.812903	37.795512	0.002188	0
353	-1.263217	118.625010	37.846373	0.003132	0
354	-1.204312	119.625010	37.577244	0.001198	0
355	-1.214081	119.868765	37.512221	0.003555	15
356	-1.212512	120.665031	37.301374	0.002822	0
357	-1.229963	121.665031	37.039913	0.001474	0
358	-1.226028	122.493984	36.825936	0.004121	0
359	-1.240139	123.492859	36.571359	0.004472	0
360	-1.243803	123.298438	36.620634	0.003326	16
361	-1.234777	123.104008	36.670044	0.003783	0
362	-1.239148	124.104008	36.417328	0.002585	0
363	-1.252696	123.909683	36.466164	0.001626	0
364	-1.245080	124.908987	36.216414	0.001877	0
365	-1.224167	125.437480	36.085709	0.002827	0
366	-1.216108	125.250076	36.131949	0.003279	0
367	-1.225701	125.055646	36.180048	0.003562	0
368	-1.224912	126.023024	35.941992	0.004111	0
369	-1.227804	127.023024	35.699178	0.002853	0
370	-1.216605	128.022823	35.459671	0.002123	0
371	-1.211944	127.828505	35.505969	0.002093	0
372	-1.181891	128.828443	35.269006	0.003898	0
373	-1.237695	129.004227	35.227676	0.001639	0
374	-1.212503	129.998715	34.995664	0.003139	0
375	-1.230797	130.319428	34.921493	0.004605	0
376	-1.201910	130.124997	34.966421	0.003404	0
377	-1.217864	131.124997	34.736568	0.002995	0
378	-1.217557	130.930567	34.781021	0.002592	0
379	-1.247502	131.930566	34.553591	0.002817	0
380	-1.211899	131.748140	34.594858	0.002811	0
381	-1.259362	132.550294	34.414133	0.002090	0
382	-1.240241	132.403379	34.447092	0.004463	0
383	-1.234501	132.678460	34.385432	0.003235	0
384	-1.234321	132.484030	34.428991	0.002461	1
385	-1.217982	133.484029	34.206127	0.003298	1
386	-1.209431	134.484000	33.986135	0.003484	2
387	-1.200369	135.484000	33.768949	0.001285	2
388	-1.238713	135.433674	33.779813	0.001672	2
389	-1.194963	135.310803	33.806366	0.001050	1
390	-1.242299	135.541810	33.756479	0.004244	2
391	-1.220905	135.348589	33.798196	0.002858	16
392	-1.237124	136.345769	33.584000	0.002408	0
393	-1.208791	137.250544	33.391988	0.004505	0
394	-1.241007	138.250544	33.182306	0.002756	0
395	-1.245383	138.057329	33.222614	0.001617	0
396	-1.245779	138.929133	33.041511	0.003892	16
397	-1.220516	138.734717	33.081727	0.003010	0
398	-1.224766	139.734717	32.875911	0.003583	0
399	-1.205556	139.540298	32.915725	0.004508	0
400	-1.232471	140.540298	32.711963	0.004718	0
401	-1.240111	141.540267	32.510715	0.004569	15
402	-1.208701	142.540267	32.311922	0.001298	0
403	-1.214087	142.345877	32.350374	0.001723	0
404	-1.216953	142.154850	32.388251	0.004179	0
405	-1.232406	142.085091	32.402105	0.001460	0
406	-1.262333	141.890665	32.440780	0.002613	0
407	-1.208020	141.712427	32.476316	0.002707	0
408	-1.198742	141.517997	32.515170	0.002221	0
409	-1.220173	142.517962	32.316329	0.002400	0
410	-1.247591	142.323532	32.354800	0.001882	0
411	-1.239377	143.140454	32.193772	0.003162	0
412	-1.228318	143.229615	32.176293	0.001873	0
413	-1.222328	144.084779	32.009615	0.002362	0
414	-1.212044	143.890839	32.047264	0.003001	0
415	-1.237024	143.697254	32.084933	0.004277	0
416	-1.218332	143.502823	32.122855	0.003354	0
417	-1.220557	143.308393	32.160866	0.002160	0
418	-1.244025	144.308383	31.966318	0.003420	0
419	-1.200025	144.113953	32.003960	0.001261	0
420	-1.232735	143.939780	32.037755	0.003582	0
421	-1.244370	144.653112	31.899795	0.002271	2
422	-1.233783	145.653074	31.708388	0.003423	2
423	-1.229013	145.473630	31.742567	0.003342	2
424	-1.226533	145.279200	31.779683	0.001826	2
425	-1.249636	146.184321	31.607631	0.003688	2
426	-1.222389	145.989891	31.644432	0.002335	2
427	-1.207669	145.795583	31.681296	0.002617	2
428	-1.236217	145.601528	31.718198	0.002376	2
429	-1.203206	146.601527	31.528951	0.002867	2
430	-1.206269	146.619147	31.525636	0.003664	3
431	-1.220509	146.477826	31.552238	0.002474	2
432	-1.225344	147.477755	31.364973	0.003500	2
433	-1.234371	147.283327	31.401211	0.002848	2
434	-1.211485	147.088896	31.437533	0.003036	2
435	-1.224005	146.896021	31.473648	0.002818	1
436	-1.235414	147.896021	31.287299	0.001788	0
437	-1.215235	148.219727	31.227448	0.003406	0
438	-1.231333	149.172960	31.052526	0.002480	0
439	-1.228076	148.978529	31.088046	0.004596	0
440	-1.225239	149.978529	30.906221	0.004776	0
441	-1.241303	150.978529	30.726512	0.004274	0
442	-1.208392	150.784099	30.761289	0.002902	0
443	-1.201834	151.784099	30.583256	0.002353	0
444	-1.246231	152.783939	30.407300	0.002953	0
445	-1.219157	153.783939	30.233329	0.002597	0
446	-1.227774	153.589519	30.266996	0.003249	0
447	-1.237623	154.589519	30.094622	0.002257	0
448	-1.215802	154.395096	30.127982	0.002294	0
449	-1.234591	155.369919	29.961460	0.001868	0
450	-1.227320	155.195511	29.991118	0.003242	1
451	-1.208715	156.195203	29.821915	0.003079	0
452	-1.208456	156.979041	29.690576	0.002277	0
453	-1.246201	156.784611	29.723047	0.005252	0
454	-1.224685	157.784611	29.556796	0.003214	0
455	-1.244039	158.784611	29.392395	0.001726	1
456	-1.225510	159.775166	29.231340	0.002577	2
457	-1.210973	159.580738	29.262812	0.002501	2
458	-1.244463	160.580703	29.101662	0.002572	2
459	-1.208734	160.485062	29.116998	0.002873	2
460	-1.228819	161.485061	28.957440	0.001835	1
461	-1.202052	162.484920	28.799643	0.001871	2
462	-1.229794	162.290502	28.830192	0.003006	31
463	-1.240936	162.096122	28.860798	0.001951	0
464	-1.230391	161.972117	28.880358	0.002454	0
465	-1.204218	161.777689	28.911079	0.002928	0
466	-1.221610	161.583259	28.941866	0.001783	0
467	-1.214858	162.583246	28.784218	0.002531	16
468	-1.226052	162.392968	28.814083	0.002186	0
469	-1.242426	162.899926	28.734651	0.002701	0
470	-1.206894	163.899926	28.579245	0.003600	0
471	-1.214633	163.705496	28.609329	0.001997	0
472	-1.240217	163.511067	28.639476	0.004007	15
473	-1.243998	164.511067	28.485095	0.001913	0
474	-1.230432	164.316636	28.514981	0.001351	0
475	-1.226628	164.298488	28.517773	0.002270	0
476	-1.230679	165.295556	28.365144	0.002745	0
477	-1.244040	165.101144	28.394776	0.002237	16
478	-1.223965	164.907718	28.424319	0.002247	0
479	-1.230352	164.714340	28.453916	0.003571	0
480	-1.241803	165.714340	28.301523	0.002015	0
481	-1.225543	166.713859	28.150826	0.002491	0
482	-1.208326	167.704728	28.003009	0.004276	0
483	-1.226719	168.704728	27.855396	0.003250	0
484	-1.225546	169.704728	27.709330	0.004076	0
485	-1.235026	170.704728	27.564789	0.002299	0
486	-1.214285	170.510297	27.592774	0.002212	0
487	-1.248235	171.298974	27.479607	0.002311	0
488	-1.217456	172.298559	27.337505	0.003665	0
489	-1.216228	172.122449	27.362434	0.002665	0
490	-1.183671	171.928440	27.389950	0.001903	0
491	-1.218588	172.867074	27.257338	0.001944	2
492	-1.250445	173.036974	27.233471	0.003169	1
493	-1.245149	174.034155	27.094230	0.003145	1
494	-1.221508	175.034155	26.956018	0.002262	2
495	-1.225420	174.839760	26.982775	0.002779	2
496	-1.217192	174.709638	27.000716	0.002786	2
497	-1.220949	175.705873	26.863968	0.001632	16
498	-1.221225	175.520697	26.889281	0.002143	0
499	-1.240543	175.388015	26.907448	0.002281	0
