1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
39	-0.933292	14.956150	122.659946	0.007721	0
40	-0.960761	14.958264	122.652733	0.010428	32
41	-0.963450	15.631283	120.399259	0.008618	0
42	-0.968070	14.832769	123.082295	0.008257	0
43	-0.948397	15.761288	119.973474	0.011699	0
44	-0.945749	16.761287	116.796320	0.008436	0
45	-0.954654	15.962802	119.319401	0.011779	15
46	-0.966603	15.164278	121.954028	0.008357	0
47	-0.956702	16.164278	118.672542	0.007876	0
48	-0.949967	17.164160	115.563383	0.007596	0
49	-0.947973	18.164013	112.613061	0.007892	0
50	-0.936270	18.771914	110.891807	0.011086	16
51	-0.939102	17.973391	113.163861	0.012147	0
52	-0.966665	18.973335	110.333037	0.008594	0
53	-0.975676	19.973152	107.640714	0.007647	0
54	-0.956655	19.182188	109.759564	0.010006	0
55	-0.963883	18.922949	110.472284	0.008338	1
56	-0.956355	18.124426	112.727006	0.006877	0
57	-0.954669	19.124425	109.917573	0.005844	0
58	-0.959833	19.110606	109.955441	0.007866	0
59	-0.955623	18.312157	112.188690	0.009477	0
60	-0.968000	18.410902	111.907597	0.013282	1
61	-0.964469	19.410902	109.138355	0.010881	2
62	-0.941941	20.410776	106.503181	0.012981	2
63	-0.950905	21.410776	103.991952	0.007844	2
64	-0.980591	20.643706	105.907465	0.008122	1
65	-0.970549	21.628889	103.459871	0.006593	2
66	-0.977017	21.021506	104.955291	0.008760	2
67	-0.941898	21.989734	102.591455	0.009449	2
68	-0.954996	21.450219	103.895327	0.012242	31
69	-0.952208	22.450218	101.504196	0.009524	0
70	-0.949807	21.651695	103.404551	0.008038	0
71	-0.973168	20.853176	105.377412	0.008819	0
72	-0.976356	21.713211	103.255628	0.008491	0
73	-0.981731	20.915021	105.221929	0.006008	16
74	-0.916398	20.154254	107.167036	0.008882	0
75	-0.956807	19.387462	109.201697	0.007407	0
76	-0.957260	19.077747	110.045592	0.008217	0
77	-0.953202	18.330703	112.135787	0.009680	0
78	-0.964430	19.330703	109.355380	0.011075	15
79	-0.944354	19.152848	109.839764	0.008415	0
80	-0.931591	20.152847	107.170698	0.006935	0
81	-0.966126	21.152839	104.628289	0.009761	0
82	-0.968270	22.150160	102.210036	0.010842	0
83	-0.958840	23.149946	99.895466	0.007151	16
84	-0.966286	24.149946	97.682939	0.006186	0
85	-0.962036	23.352390	99.439497	0.008103	0
86	-0.945848	23.136377	99.926177	0.008627	0
87	-0.948314	22.471901	101.453566	0.010331	0
88	-0.943846	23.471901	99.172270	0.008427	15
89	-0.966440	22.673378	100.985535	0.014255	0
90	-0.961561	23.673378	98.725004	0.006259	0
91	-0.954060	24.673377	96.563461	0.008961	0
92	-0.950448	24.561684	96.800184	0.006941	0
93	-0.947447	25.047146	95.779646	0.009571	16
94	-0.932273	25.623059	94.596526	0.011241	0
95	-0.984531	26.623059	92.610166	0.006948	0
96	-0.933850	27.617483	90.715914	0.008518	0
97	-0.963543	27.779812	90.414029	0.006279	0
98	-0.967530	28.778323	88.600401	0.009089	0
99	-0.960768	28.431587	89.221886	0.011048	0
100	-0.955606	29.431587	87.452719	0.007200	0
101	-0.956280	30.431587	85.752349	0.007063	0
102	-0.970467	31.426786	84.124543	0.009465	0
103	-0.973231	30.628426	85.425409	0.012493	0
104	-0.973625	29.829917	86.767394	0.009329	0
105	-0.973787	30.829917	85.093314	0.007629	0
106	-0.963090	30.031393	86.424829	0.010325	0
107	-0.973112	31.026146	84.772365	0.017556	0
108	-0.958200	31.231665	84.438805	0.009920	0
109	-0.968334	32.231665	82.852553	0.008781	0
110	-0.970820	33.231657	81.324813	0.013108	0
111	-0.978029	34.231657	79.852382	0.006050	0
112	-0.952093	35.231252	78.432886	0.008025	0
113	-0.936607	34.436657	79.557096	0.008267	0
114	-0.961819	33.638239	80.719647	0.008458	0
115	-0.982296	34.638237	79.268856	0.008137	0
116	-0.954716	33.853128	80.403426	0.006632	0
117	-0.992330	34.255084	79.818526	0.010599	0
118	-0.987230	35.161797	78.529884	0.006706	0
119	-0.975373	36.158583	77.160405	0.005749	0
120	-0.951297	37.157482	75.835116	0.009042	0
121	-0.948879	38.157379	74.553327	0.009267	0
122	-0.964206	39.157379	73.314022	0.009759	16
123	-0.954668	40.157379	72.115246	0.007890	0
124	-0.943978	39.597737	72.781256	0.009514	0
125	-0.966582	40.597734	71.599702	0.008511	0
126	-0.942568	39.799210	72.540077	0.009606	0
127	-0.942482	40.431433	71.793529	0.007357	1
128	-0.930624	41.431433	70.643571	0.007227	0
129	-0.968013	40.642996	71.547129	0.009397	0
130	-0.955140	41.600341	70.452961	0.008166	0
131	-0.974992	42.582107	69.365102	0.010191	0
132	-0.978374	43.582107	68.291042	0.010744	1
133	-0.952890	43.023062	68.887355	0.012093	2
134	-1.006897	44.023062	67.827926	0.011313	2
135	-0.976310	44.727022	67.101464	0.007138	2
136	-0.972113	43.928551	67.926657	0.009556	2
137	-0.956031	43.234022	68.661113	0.010063	2
138	-0.977493	43.642207	68.227550	0.010185	2
139	-0.992242	44.642207	67.188164	0.007665	16
140	-0.961450	44.245005	67.597196	0.007497	0
141	-0.975682	43.979422	67.873478	0.008063	0
142	-0.998569	43.237632	68.657253	0.013151	0
143	-0.991769	44.237606	67.604863	0.008498	0
144	-0.963508	45.237606	66.584221	0.007095	15
145	-0.943919	45.335014	66.486447	0.006497	0
146	-0.963542	44.536918	67.296106	0.008296	0
147	-0.968864	45.523032	66.298532	0.009164	0
148	-0.971080	46.523032	65.316667	0.009949	0
149	-0.949724	45.733618	66.089319	0.006972	16
150	-0.979206	44.956463	66.868039	0.009738	0
151	-0.956377	45.951549	65.874195	0.009481	0
152	-0.986967	45.153026	66.669352	0.011504	0
153	-0.964061	44.699907	67.129158	0.006820	0
154	-0.967039	43.901385	67.955089	0.010244	16
155	-0.974103	44.901385	66.923926	0.008328	0
156	-0.962225	45.900896	65.924070	0.006036	0
157	-0.984455	46.812009	65.038324	0.007518	0
158	-0.953083	47.781865	64.121253	0.007274	0
159	-0.985357	48.756228	63.225600	0.008426	0
160	-0.958095	49.753551	62.334389	0.009642	0
161	-0.964562	50.753551	61.465660	0.007930	0
162	-0.977511	50.132371	62.002424	0.006201	0
163	-0.965543	51.128479	61.146158	0.007494	0
164	-0.969437	52.128268	60.310185	0.007122	0
165	-1.005707	51.330362	60.975492	0.011387	0
166	-0.961051	52.330292	60.144032	0.006918	0
167	-0.966732	53.329829	59.335256	0.006684	0
168	-0.958270	54.127746	58.705067	0.005704	0
169	-0.957919	55.127601	57.934039	0.013662	2
170	-0.955959	54.329077	58.548167	0.007242	2
171	-0.971899	55.329072	57.781121	0.007349	2
172	-0.975521	55.093817	57.959761	0.009086	2
173	-0.980255	56.093807	57.207960	0.006757	2
174	-0.971204	57.093806	56.475406	0.006388	2
175	-0.972676	57.945392	55.866204	0.007433	17
176	-0.941791	58.942517	55.169383	0.007735	0
177	-0.980045	58.179151	55.701272	0.007604	0
178	-0.940681	57.380749	56.268656	0.011473	0
179	-0.934869	57.871575	55.918490	0.006903	0
180	-0.978552	57.075830	56.488409	0.008077	0
181	-0.956844	58.075785	55.774083	0.008299	0
182	-0.997883	57.277291	56.343026	0.007280	0
183	-0.970846	56.478883	56.923631	0.010842	0
184	-0.959620	57.463006	56.209667	0.007519	0
185	-0.972431	58.418423	55.533455	0.010627	16
186	-0.978498	57.857927	55.928168	0.011785	0
187	-0.955058	58.857927	55.227822	0.007840	0
188	-0.939387	58.097507	55.758766	0.007785	0
189	-0.962327	59.097507	55.062630	0.006764	0
190	-0.959428	58.628074	55.387242	0.009409	15
191	-0.983652	59.625897	54.701771	0.007876	0
192	-0.988306	58.835373	55.243424	0.006413	0
193	-0.991678	59.763658	54.608465	0.007113	0
194	-0.934440	59.024505	55.112861	0.008714	0
195	-0.966097	60.024222	54.432851	0.007517	0
196	-0.961086	61.022366	53.770448	0.013054	0
197	-0.974350	61.861513	53.225909	0.008175	0
198	-1.000886	61.648093	53.363353	0.006692	0
199	-0.968242	62.646258	52.726560	0.007439	0
200	-0.963968	61.849851	53.233402	0.009620	2
201	-0.986658	62.648678	52.725034	0.006719	0
202	-0.984070	63.648668	52.102171	0.010559	0
203	-0.997741	63.043960	52.477054	0.009775	0
204	-0.974586	64.043960	51.859996	0.007543	0
205	-0.989498	63.259959	52.342529	0.009540	0
206	-0.979776	62.461704	52.843150	0.011215	0
207	-0.936202	63.459521	52.218854	0.007149	0
208	-1.006555	62.669873	52.711678	0.009729	0
209	-0.991289	62.148506	53.042196	0.012135	0
210	-0.994015	63.148506	52.411856	0.008395	0
211	-0.955038	62.675629	52.708052	0.008812	0
212	-0.968730	63.623548	52.117637	0.011263	0
213	-0.971694	62.825026	52.614113	0.009406	0
214	-0.963310	63.825026	51.993847	0.006868	0
215	-0.958317	64.824922	51.388097	0.007181	0
216	-0.978433	64.093498	51.829805	0.008146	0
217	-0.983624	65.090136	51.229787	0.010285	0
218	-0.970031	64.291613	51.709415	0.006373	0
219	-0.976506	65.257291	51.130511	0.009115	0
220	-0.964095	66.196173	50.579965	0.012991	0
221	-0.960944	65.400196	51.045942	0.008483	0
222	-0.972160	66.400186	50.461900	0.007406	0
223	-0.976477	67.001054	50.117347	0.009251	0
224	-0.998041	67.997466	49.556235	0.008861	0
225	-0.968327	67.199921	50.004346	0.007823	0
226	-0.988036	68.199847	49.443800	0.009871	0
227	-0.949977	69.199234	48.895974	0.008616	0
228	-0.989093	70.199234	48.359829	0.011768	0
229	-0.984137	69.400710	48.786999	0.009295	0
230	-0.988464	70.400541	48.253318	0.007832	0
231	-0.945220	69.602020	48.678599	0.009402	0
232	-0.945463	70.602020	48.147185	0.009726	0
233	-0.962793	69.809961	48.567132	0.008611	0
234	-0.985704	69.011438	48.997988	0.008223	0
235	-1.006451	68.381211	49.343473	0.011338	0
236	-0.952350	69.380884	48.797702	0.012003	0
237	-0.981065	70.287329	48.313161	0.010084	0
238	-0.953879	69.492784	48.737360	0.008669	0
239	-0.988497	70.492546	48.204794	0.010052	0
240	-0.981523	70.907691	47.987055	0.007654	0
241	-0.956013	70.109167	48.407636	0.009216	15
242	-0.943891	70.189875	48.364792	0.009380	0
243	-0.970648	69.391489	48.791976	0.010522	0
244	-0.979533	70.391489	48.258098	0.009943	0
245	-0.967945	69.592965	48.683464	0.008321	0
246	-0.976392	70.584181	48.156563	0.010728	16
247	-0.989806	69.785657	48.580134	0.011618	0
248	-0.980715	70.785656	48.050856	0.009685	0
249	-0.963189	71.785656	47.532987	0.007698	0
250	-0.990025	70.989808	47.944218	0.009348	0
251	-0.947729	71.987397	47.429862	0.009453	0
252	-0.975787	71.993544	47.426726	0.009463	0
253	-0.978363	71.195663	47.837167	0.007247	0
254	-0.956439	72.193539	47.324948	0.008423	0
255	-0.959125	73.153776	46.842299	0.009355	0
256	-0.959549	72.355253	47.242970	0.008861	0
257	-0.975646	73.338186	46.750733	0.010349	0
258	-0.948093	72.544347	47.147471	0.009276	0
259	-0.975147	73.544347	46.648790	0.008207	0
260	-0.963263	74.544347	46.160548	0.008473	0
261	-0.970078	73.750050	46.547515	0.008568	16
262	-0.968470	74.750049	46.061380	0.008222	0
263	-0.989076	75.462824	45.721027	0.007905	0
264	-1.004504	76.161418	45.392291	0.008590	0
265	-1.015912	77.097641	44.959077	0.007342	0
266	-0.952789	78.097595	44.505413	0.010105	15
267	-0.952902	79.082991	44.067222	0.008800	0
268	-0.937235	80.082991	43.631271	0.006468	0
269	-0.973738	80.417900	43.487189	0.009346	0
270	-0.965188	80.962391	43.254962	0.008699	0
271	-0.975969	80.165715	43.595593	0.009192	0
272	-0.940798	81.165715	43.168879	0.005795	0
273	-0.991059	80.609762	43.405075	0.008596	0
274	-0.955587	79.811239	43.748886	0.008572	0
275	-0.960238	80.810609	43.319448	0.011846	0
276	-0.964784	80.012086	43.661898	0.009222	0
277	-0.983544	79.213562	44.009806	0.008558	0
278	-0.967612	80.213562	43.574984	0.007069	0
279	-0.969994	81.208147	43.150957	0.008581	0
280	-0.973401	81.883019	42.867904	0.012479	0
281	-0.973589	82.872792	42.459429	0.010105	0
282	-0.953211	82.074268	42.788365	0.008553	0
283	-0.982394	83.074267	42.377232	0.009122	0
284	-0.968651	82.317425	42.687663	0.012341	0
285	-1.009559	83.317425	42.278453	0.007692	0
286	-0.961416	84.317358	41.877042	0.005621	0
287	-0.988240	85.160662	41.544385	0.008069	0
288	-0.954738	86.156623	41.158253	0.009616	0
289	-0.983173	85.358101	41.467264	0.009742	0
290	-0.977491	84.591987	41.768126	0.008087	1
291	-0.960235	85.590761	41.376751	0.007932	0
292	-0.968268	86.589594	40.992620	0.009572	0
293	-0.979135	85.791070	41.299140	0.008661	0
294	-0.976587	86.791070	40.916000	0.008461	0
295	-0.968987	87.790500	40.540115	0.007260	1
296	-0.981428	87.310579	40.719747	0.011307	2
297	-0.968839	88.309390	40.347672	0.009219	2
298	-0.963246	89.309390	39.981904	0.007987	2
299	-0.972610	90.309383	39.622710	0.007437	2
300	-0.938731	91.309379	39.269912	0.008113	2
301	-0.986081	90.639040	39.505709	0.008946	1
302	-0.972465	89.841370	39.790012	0.008620	2
303	-0.957270	89.042846	40.078747	0.009460	2
304	-0.950770	89.315980	39.979515	0.008247	2
305	-0.946282	90.230099	39.650952	0.008162	2
306	-0.968957	89.449168	39.931305	0.009151	2
307	-0.977323	89.167984	40.033222	0.011627	2
308	-0.997509	90.167984	39.673107	0.010581	2
309	-0.945206	91.167984	39.319414	0.012022	2
310	-0.970171	92.167984	38.971971	0.011351	2
311	-1.007762	91.369461	39.248915	0.008700	2
312	-0.980802	92.291435	38.929504	0.009434	2
313	-0.967550	93.291435	38.588888	0.006219	2
314	-0.961984	94.291342	38.254211	0.008854	2
315	-0.979331	93.492820	38.521013	0.007993	2
316	-0.964386	92.694297	38.791562	0.009612	2
317	-0.958597	91.895773	39.065939	0.008135	2
318	-0.977381	92.894167	38.723488	0.008903	2
319	-0.979000	92.095643	38.996899	0.011344	3
320	-0.983483	91.896612	39.065649	0.009800	2
321	-0.958386	91.099965	39.343272	0.009837	2
322	-0.976979	90.301442	39.625537	0.009518	2
323	-0.952465	91.301442	39.272687	0.010792	16
324	-0.980577	92.301430	38.926070	0.008215	0
325	-0.973578	91.520556	39.196210	0.008330	0
326	-0.949553	92.519655	38.851240	0.012223	0
327	-0.976059	93.519654	38.511987	0.007522	0
328	-0.980098	94.519473	38.178666	0.008097	15
329	-0.966377	95.503441	37.856216	0.006988	0
330	-0.957696	95.485596	37.862015	0.007881	0
331	-0.992436	96.484122	37.540217	0.009079	0
332	-0.973445	97.484122	37.223379	0.009058	0
333	-0.981271	98.482839	36.912241	0.009523	16
334	-0.974184	97.743152	37.142179	0.007382	0
335	-0.983324	98.743152	36.831997	0.010606	0
336	-0.967346	99.472072	36.609144	0.006498	0
337	-0.967350	98.673571	36.853412	0.010723	0
338	-0.957685	97.878269	37.099963	0.009419	0
339	-0.987394	98.878139	36.790523	0.007034	0
340	-0.986074	99.878139	36.486162	0.010370	0
341	-0.952075	99.212540	36.688181	0.007491	0
342	-0.964945	98.766137	36.824928	0.009969	15
343	-0.980376	97.967628	37.072097	0.008338	0
344	-0.962359	98.456169	36.920482	0.007187	0
345	-0.960589	99.456112	36.613994	0.010094	0
346	-0.983198	100.456060	36.312551	0.009537	0
347	-0.973583	101.456045	36.016020	0.013398	16
348	-0.972098	102.456045	35.724289	0.009746	0
349	-0.974472	101.657521	35.956861	0.008291	0
350	-0.992745	102.616167	35.678014	0.006440	0
351	-0.986446	103.612828	35.392659	0.011106	0
352	-0.976460	102.814325	35.620914	0.009441	15
353	-0.948352	102.015802	35.852137	0.007694	0
354	-0.968849	101.512159	35.999524	0.008610	0
355	-0.988749	102.512128	35.708067	0.009716	0
356	-0.994727	103.511080	35.421582	0.010464	0
357	-0.971814	104.511080	35.139363	0.010613	16
358	-0.961371	103.712566	35.364354	0.009406	0
359	-0.959610	102.914043	35.592248	0.007048	0
360	-1.008049	102.136147	35.817098	0.007794	0
361	-0.963731	103.093052	35.540905	0.011190	0
362	-0.972745	102.294530	35.771087	0.010708	0
363	-1.009073	103.294219	35.483383	0.009434	0
364	-0.995391	104.285968	35.202501	0.007885	0
365	-0.958197	103.635653	35.386178	0.011098	0
366	-0.994541	104.600225	35.114423	0.005297	0
367	-0.969857	103.841526	35.327823	0.006018	0
368	-0.988793	103.142767	35.526672	0.005663	0
369	-0.960364	102.567713	35.692005	0.012170	0
370	-0.987859	103.567580	35.405516	0.009424	0
371	-0.987281	104.567580	35.123552	0.007327	0
372	-0.965842	105.566969	34.846212	0.009786	0
373	-0.984651	106.565018	34.573580	0.011662	0
374	-0.968400	107.565013	34.304663	0.010470	0
375	-0.979831	108.565013	34.039895	0.006257	0
376	-0.967275	107.767579	34.250697	0.011109	1
377	-0.962974	107.534235	34.312877	0.011348	0
378	-0.950527	106.818294	34.505072	0.008073	0
379	-0.957064	106.019771	34.721991	0.007900	0
380	-0.985916	105.222745	34.941241	0.012430	0
381	-0.948140	104.424223	35.163697	0.009649	2
382	-0.965056	105.424223	34.885557	0.007189	16
383	-0.983856	106.423735	34.611914	0.010884	0
384	-0.960638	105.625225	34.830180	0.008717	0
385	-0.968303	105.995194	34.728711	0.008713	0
386	-0.970250	106.994841	34.457478	0.009002	0
387	-0.952492	107.994837	34.190356	0.010503	16
388	-0.977781	107.199319	34.402518	0.008969	0
389	-0.979119	106.409817	34.615695	0.009823	0
390	-0.979944	107.409817	34.346123	0.008291	0
391	-0.962371	108.409724	34.080742	0.008885	0
392	-0.986422	108.370591	34.091051	0.009823	0
393	-0.970323	107.572069	34.302780	0.011879	0
394	-0.990779	108.572069	34.038041	0.007809	0
395	-0.995947	109.572051	33.777362	0.008439	0
396	-0.988306	108.773530	33.985200	0.007472	0
397	-0.973525	109.773313	33.725378	0.008160	0
398	-0.982093	109.032853	33.917424	0.010134	0
399	-0.973369	108.234330	34.126995	0.009995	0
400	-0.975336	107.788199	34.245214	0.008574	0
401	-0.981714	108.788199	33.981359	0.011206	0
402	-0.981970	107.990024	34.191632	0.008217	0
403	-1.015938	108.989942	33.928620	0.010189	0
404	-0.985923	109.984273	33.671060	0.008024	0
405	-0.960144	110.919615	33.432325	0.006893	0
406	-0.995621	110.234128	33.606955	0.009210	1
407	-0.981202	109.508944	33.793695	0.009680	2
408	-0.989169	108.710420	34.001735	0.012508	2
409	-0.977803	108.348995	34.096743	0.005310	1
410	-0.963656	107.550674	34.308489	0.008613	2
411	-0.968034	108.545072	34.045134	0.006895	2
412	-0.988075	109.545072	33.784342	0.008427	2
413	-0.964554	110.545069	33.527516	0.007476	31
414	-0.958794	111.544964	33.274590	0.009713	0
415	-0.978917	110.746530	33.476247	0.008754	0
416	-1.000296	111.744330	33.224616	0.007035	0
417	-0.969884	111.416231	33.306939	0.009174	0
418	-0.987476	110.617712	33.509011	0.010882	16
419	-0.988410	111.312557	33.333037	0.014323	0
420	-0.955522	112.312557	33.083001	0.008394	0
421	-0.999954	111.514108	33.282338	0.011910	0
422	-0.972534	110.715584	33.484112	0.008650	0
423	-0.976661	110.019354	33.662045	0.007580	15
424	-0.989652	109.278783	33.853397	0.013286	0
425	-0.975925	109.053664	33.911996	0.007319	0
426	-0.969688	108.977922	33.931758	0.007662	0
427	-0.966016	109.977005	33.672929	0.006592	0
428	-0.971322	110.929156	33.429907	0.004818	16
429	-0.973993	111.235249	33.352525	0.009906	0
430	-0.984878	110.448240	33.552213	0.008169	0
431	-0.965285	109.765105	33.727495	0.009619	0
432	-0.987124	108.966713	33.934684	0.009198	0
433	-0.998290	109.966713	33.675575	0.011605	15
434	-0.972420	110.966713	33.420393	0.010367	0
435	-0.981675	110.168189	33.623849	0.008820	0
436	-0.994655	111.168189	33.369447	0.008267	0
437	-0.987888	110.388468	33.567477	0.009309	0
438	-0.978206	109.691643	33.746453	0.006020	0
439	-0.983448	108.896460	33.953038	0.010967	0
440	-0.936724	109.888713	33.695643	0.006909	0
441	-0.943804	109.600771	33.769934	0.009385	0
442	-0.983806	108.802276	33.977674	0.010558	0
443	-0.968232	109.802262	33.717914	0.009659	2
444	-0.973252	109.003738	33.925020	0.010164	2
445	-0.981717	110.003738	33.666058	0.010635	2
446	-0.971002	110.991186	33.414196	0.009140	2
447	-1.002835	110.546241	33.527217	0.008702	2
448	-0.992434	111.546241	33.274270	0.008946	1
449	-0.977710	112.546241	33.025111	0.007561	32
450	-0.953612	113.546192	32.779667	0.009319	0
451	-0.975531	114.495442	32.550020	0.007084	0
452	-0.992158	114.900843	32.452921	0.009978	0
453	-0.965126	114.167376	32.629023	0.006565	0
454	-0.980338	113.466321	32.799138	0.007929	15
455	-0.953824	112.667952	32.995040	0.008318	0
456	-1.009593	113.667952	32.750029	0.010335	0
457	-0.976983	112.869455	32.945375	0.009389	0
458	-0.991271	113.869455	32.701099	0.011669	0
459	-1.000147	114.869455	32.460419	0.008677	16
460	-0.985816	115.869455	32.223255	0.009424	0
461	-1.019252	115.070931	32.412355	0.009154	0
462	-0.994420	116.070931	32.175891	0.007573	0
463	-0.969422	115.272560	32.364398	0.006909	0
464	-1.003053	114.474139	32.555139	0.007261	15
465	-0.982676	115.474129	32.316597	0.008069	0
466	-0.992391	116.286250	32.125427	0.008795	0
467	-0.989861	117.286250	31.893116	0.008735	0
468	-0.961947	116.888475	31.985120	0.009498	0
469	-0.969264	117.872264	31.758533	0.010068	16
470	-0.988329	118.839843	31.538790	0.007268	0
471	-0.959921	119.839841	31.314856	0.010471	0
472	-0.981508	119.051481	31.491130	0.008015	0
473	-0.983852	118.252957	31.671711	0.006320	0
474	-0.970885	118.782353	31.551761	0.007287	1
475	-0.961934	117.991964	31.731182	0.010510	0
476	-0.972895	118.991962	31.504519	0.009738	0
477	-0.973631	119.991962	31.281070	0.010139	0
478	-0.994627	119.193683	31.459188	0.010628	0
479	-0.970093	118.395160	31.639401	0.008203	2
480	-0.990944	119.395159	31.414042	0.009326	2
481	-1.008077	118.596877	31.593682	0.010043	2
482	-0.975895	117.819957	31.770500	0.010046	2
483	-0.951025	117.021434	31.954308	0.009288	2
484	-0.982318	118.020451	31.724681	0.010554	2
485	-1.021618	119.020450	31.498109	0.008093	17
486	-0.939699	120.020450	31.274750	0.006929	0
487	-0.967143	120.404863	31.189729	0.010229	0
488	-0.953171	119.606340	31.366860	0.005488	0
489	-0.981812	120.605996	31.145428	0.009734	0
490	-0.985080	120.739431	31.116108	0.010498	0
491	-0.955345	120.859138	31.089851	0.008336	0
492	-0.971417	120.351232	31.201563	0.007404	0
493	-0.996817	119.552713	31.378828	0.014527	0
494	-0.980965	120.552713	31.157152	0.007598	0
495	-0.956823	121.552498	30.938633	0.011866	15
496	-0.983953	120.760493	31.111484	0.009202	0
497	-0.976785	119.961970	31.287725	0.008342	0
498	-0.969680	119.163446	31.465974	0.010063	0
499	-0.977288	120.163444	31.243070	0.007461	0
