1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
155	-0.161341	46.139524	13.645805	0.010123	2
156	-0.172732	47.138287	13.445787	0.009912	1
157	-0.173454	46.769609	13.518934	0.005693	2
158	-0.146824	47.768862	13.322496	0.005283	1
159	-0.155912	48.755821	13.133999	0.005166	2
160	-0.155168	48.382785	13.204614	0.014270	1
161	-0.160634	47.981526	13.281424	0.008378	2
162	-0.161282	47.586522	13.357914	0.009965	1
163	-0.148292	47.184984	13.436578	0.008596	2
164	-0.182700	47.095656	13.454204	0.008092	1
165	-0.154255	48.095650	13.259487	0.005874	1
166	-0.154998	47.709538	13.333998	0.011300	1
167	-0.161908	47.307999	13.412380	0.014136	2
168	-0.163472	48.169778	13.245277	0.012691	1
169	-0.155562	49.125143	13.064827	0.010406	2
170	-0.168044	49.011344	13.086063	0.015145	1
171	-0.174364	48.609725	13.161564	0.007094	2
172	-0.146476	48.208114	13.237940	0.006497	1
173	-0.152496	47.807592	13.314997	0.006852	2
174	-0.178281	48.750326	13.135034	0.013893	1
175	-0.174845	48.348707	13.211103	0.003779	2
176	-0.161709	49.347945	13.023449	0.015715	1
177	-0.158320	48.946437	13.098206	0.004937	2
178	-0.156791	48.545328	13.173752	0.012154	1
179	-0.173479	49.543892	12.987274	0.011009	2
180	-0.156865	49.142285	13.061634	0.004738	1
181	-0.161497	48.741601	13.136677	0.010342	2
182	-0.164591	48.744500	13.136131	0.007911	1
183	-0.168753	48.349944	13.210867	0.005932	1
184	-0.165669	48.093649	13.259871	0.013323	2
185	-0.156538	48.190297	13.241349	0.004556	1
186	-0.155397	47.788971	13.318601	0.011751	2
187	-0.172358	48.784840	13.128537	0.007981	1
188	-0.164639	49.262541	13.039279	0.009992	2
189	-0.163458	48.860922	13.114240	0.009703	1
190	-0.168188	48.459328	13.190062	0.006111	1
191	-0.170033	49.447928	13.004965	0.007860	2
192	-0.162954	49.048410	13.079139	0.007039	2
193	-0.150567	48.649928	13.153967	0.005657	1
194	-0.154830	49.647552	12.968218	0.011804	1
195	-0.153542	49.266244	13.038592	0.007342	2
196	-0.166602	49.815457	12.937470	0.009101	1
197	-0.158770	50.811869	12.757959	0.003933	2
198	-0.158402	51.806344	12.583696	0.007602	1
199	-0.167938	51.416340	12.651466	0.009793	2
200	-0.157255	52.416338	12.479142	0.014051	1
201	-0.151873	53.085113	12.366491	0.003668	2
202	-0.166471	54.076560	12.203181	0.007453	1
203	-0.161373	53.918430	12.228939	0.007909	2
204	-0.169641	54.731811	12.097596	0.010766	1
205	-0.168375	54.330192	12.162094	0.012198	2
206	-0.168763	55.330192	12.002759	0.009769	1
207	-0.165154	54.929896	12.066036	0.008411	2
208	-0.166317	54.528277	12.130197	0.008797	1
209	-0.143634	55.251367	12.015166	0.006409	2
210	-0.173598	55.082028	12.041909	0.011022	1
211	-0.161580	54.746979	12.095174	0.008816	2
212	-0.159789	55.561056	11.966565	0.010508	1
213	-0.154680	55.159461	12.029666	0.009454	2
214	-0.168505	56.159461	11.873759	0.010815	1
215	-0.174389	57.153399	11.722751	0.013670	2
216	-0.170218	58.153399	11.574650	0.010376	1
217	-0.152666	57.751780	11.633678	0.008093	2
218	-0.175077	58.751780	11.487805	0.008497	1
219	-0.166542	58.350238	11.545937	0.008116	2
220	-0.161083	59.350025	11.402272	0.011684	1
221	-0.163301	60.350025	11.262109	0.009426	2
222	-0.148941	59.955658	11.316971	0.008329	1
223	-0.162926	59.559599	11.372610	0.011755	2
224	-0.178424	59.977676	11.313894	0.011352	1
225	-0.165089	59.576059	11.370286	0.004017	1
226	-0.153004	59.174640	11.427215	0.013570	1
227	-0.157676	59.397713	11.395509	0.005410	2
228	-0.185492	59.476443	11.384361	0.010350	1
229	-0.160111	60.214986	11.280835	0.008541	2
230	-0.162044	61.213397	11.143839	0.006980	1
231	-0.148702	60.812532	11.198442	0.009081	2
232	-0.173070	60.604402	11.227003	0.010761	2
233	-0.155196	61.408950	11.117395	0.006679	1
234	-0.164565	61.094301	11.160006	0.013000	1
235	-0.169179	62.094301	11.025700	0.012452	1
236	-0.173942	61.692682	11.079250	0.006622	1
237	-0.150024	62.692640	10.946875	0.008220	1
238	-0.157532	62.291022	10.999659	0.015466	2
239	-0.167454	61.889403	11.052955	0.010837	1
240	-0.176068	62.889403	10.921199	0.003583	2
241	-0.167859	62.520739	10.969406	0.009351	1
242	-0.156135	62.134442	11.020377	0.005856	2
243	-0.171132	63.128045	10.890219	0.011391	1
244	-0.146324	63.341554	10.862651	0.006217	2
245	-0.173479	62.939936	10.914624	0.008018	1
246	-0.161222	62.732109	10.941715	0.010711	2
247	-0.164132	63.514076	10.840477	0.011512	1
248	-0.167478	63.112457	10.892238	0.007149	2
249	-0.173922	64.079170	10.768475	0.005908	1
