1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
41	-0.336721	8.760766	57.909414	0.006428	2
42	-0.331499	8.780480	57.871080	0.005525	1
43	-0.325585	8.488371	58.444344	0.004497	2
44	-0.315596	9.488348	56.527448	0.003846	2
45	-0.300209	9.199889	57.067380	0.005329	1
46	-0.298545	10.198891	55.240058	0.003396	2
47	-0.303150	11.197517	53.526754	0.009103	1
48	-0.322094	12.197511	51.914389	0.005043	2
49	-0.336439	13.197511	50.396315	0.004993	1
50	-0.310864	14.195999	48.966603	0.003319	1
51	-0.327582	15.100640	47.739556	0.003201	2
52	-0.322797	15.029587	47.833702	0.004434	1
53	-0.314337	14.737794	48.224256	0.002747	2
54	-0.337861	15.734684	46.915567	0.002343	1
55	-0.304675	15.443427	47.290518	0.005869	2
56	-0.327680	15.341179	47.423573	0.004072	1
57	-0.311883	16.341089	46.153676	0.005948	1
58	-0.334502	16.114688	46.435215	0.003440	1
59	-0.318201	15.829186	46.795183	0.002336	1
60	-0.341261	15.588746	47.102695	0.004549	1
61	-0.327286	16.575468	45.865790	0.003889	2
62	-0.317755	17.575468	44.676802	0.002732	1
63	-0.338711	17.284603	45.016232	0.003683	2
64	-0.335606	17.946972	44.250642	0.003555	1
65	-0.316925	17.773696	44.448395	0.004807	1
66	-0.323349	18.771523	43.333230	0.002906	1
67	-0.324142	19.771522	42.270399	0.005861	2
68	-0.320555	20.770678	41.259290	0.002650	1
69	-0.324649	20.478573	41.549851	0.003957	2
70	-0.327547	21.478368	40.571911	0.003949	1
71	-0.308549	22.478348	39.638776	0.003643	2
72	-0.308242	22.244502	39.853124	0.003244	1
73	-0.328125	21.972298	40.105571	0.002844	1
74	-0.314024	22.186346	39.906792	0.003944	1
75	-0.312925	23.167666	39.020140	0.006478	1
76	-0.328127	24.167666	38.156245	0.004308	1
77	-0.299938	23.875558	38.404615	0.003986	1
78	-0.352409	24.875354	37.567634	0.003358	2
79	-0.337038	25.858785	36.779198	0.005389	1
80	-0.324389	25.566676	37.009911	0.004170	2
81	-0.325448	26.361138	36.389086	0.004934	1
82	-0.330568	26.069930	36.614215	0.007622	1
83	-0.329143	25.777822	36.842855	0.006213	1
84	-0.307321	25.485714	37.074370	0.003111	2
85	-0.279372	25.205071	37.299554	0.006725	1
86	-0.311624	25.962266	36.698155	0.003640	2
87	-0.321117	26.962265	35.933010	0.006344	1
88	-0.306249	27.962264	35.199119	0.002715	2
89	-0.340601	27.670159	35.410374	0.006234	1
90	-0.325015	28.645514	34.714688	0.003557	1
91	-0.315930	29.645080	34.029536	0.005726	2
92	-0.324060	30.628830	33.381127	0.003163	1
93	-0.316734	30.336750	33.571048	0.006740	1
94	-0.350710	31.336564	32.929723	0.006260	2
95	-0.335838	31.044455	33.114547	0.004064	1
96	-0.317565	32.044455	32.490267	0.003372	1
97	-0.323559	33.044421	31.889111	0.004151	1
98	-0.340940	34.024890	31.320890	0.002687	1
99	-0.355407	33.732806	31.488035	0.004399	2
100	-0.313427	33.440698	31.656988	0.003529	1
101	-0.323253	33.148617	31.827748	0.003403	2
102	-0.344614	34.146749	31.251680	0.005396	1
103	-0.328334	34.019755	31.323813	0.006403	1
104	-0.314712	35.019720	30.764676	0.002826	2
105	-0.315006	34.727613	30.925935	0.003038	1
106	-0.327359	35.723767	30.382829	0.004982	1
107	-0.328866	36.718732	29.859085	0.004265	2
108	-0.349306	37.693658	29.363113	0.004963	2
109	-0.338260	38.134356	29.144285	0.007421	1
110	-0.335212	39.134355	28.659633	0.004963	2
111	-0.331248	40.133825	28.191080	0.004553	1
112	-0.347055	39.841716	28.326429	0.002951	2
113	-0.321766	40.742833	27.913013	0.003387	1
114	-0.313950	41.741562	27.468690	0.003837	2
115	-0.332168	41.461821	27.591711	0.004935	1
116	-0.336875	41.494101	27.577459	0.003131	1
117	-0.340523	41.202076	27.706930	0.004070	2
118	-0.317561	42.202075	27.268544	0.004968	1
119	-0.332582	43.201249	26.844159	0.004760	2
120	-0.326313	42.909141	26.966855	0.007535	1
121	-0.348871	42.617032	27.090678	0.003714	2
122	-0.353412	42.324930	27.215640	0.005611	1
123	-0.339126	43.324928	26.792545	0.004603	1
124	-0.346512	43.313910	26.797135	0.002507	2
125	-0.315678	43.027349	26.917069	0.002997	1
126	-0.309358	42.737721	27.039381	0.003146	1
127	-0.329931	42.447464	27.163080	0.008440	2
128	-0.326255	42.214981	27.262976	0.005185	1
129	-0.316509	43.214981	26.838418	0.004906	1
130	-0.334511	44.214981	26.426881	0.003563	1
131	-0.345431	43.937156	26.539945	0.003668	1
132	-0.339588	44.937141	26.137447	0.005646	2
133	-0.326572	45.937139	25.746970	0.003500	1
134	-0.342723	45.814772	25.794124	0.006238	2
135	-0.317841	46.749298	25.438323	0.004323	1
136	-0.328246	46.457190	25.548478	0.004445	2
137	-0.314956	47.457185	25.175276	0.004593	1
138	-0.342356	48.457185	24.812819	0.003753	1
139	-0.330506	48.165077	24.917612	0.004447	2
140	-0.325106	47.872969	25.023294	0.005350	1
141	-0.345146	48.872950	24.665175	0.003782	2
142	-0.312059	49.734766	24.364660	0.003569	1
143	-0.341266	49.442896	24.465612	0.004166	1
144	-0.330904	50.442620	24.123255	0.003916	1
145	-0.333638	51.441101	23.790756	0.003894	1
146	-0.331418	52.439715	23.467255	0.003456	2
147	-0.322774	53.437721	23.152623	0.002736	1
148	-0.308601	53.197760	23.227501	0.004965	1
149	-0.327717	53.358742	23.177215	0.004334	2
150	-0.320625	54.358742	22.869656	0.005101	1
151	-0.336748	55.358742	22.570154	0.004024	1
152	-0.337110	55.068122	22.656383	0.003732	2
153	-0.310302	56.068083	22.362416	0.002755	1
154	-0.312569	55.831701	22.431217	0.002478	1
155	-0.294636	56.310777	22.292216	0.003833	2
156	-0.299136	56.021910	22.375822	0.002720	1
157	-0.339223	55.732591	22.460189	0.002117	1
158	-0.322657	55.471508	22.536871	0.004344	2
159	-0.329842	55.641065	22.487012	0.007182	1
160	-0.317438	56.641065	22.197384	0.003728	1
161	-0.335080	56.348957	22.281212	0.006106	1
162	-0.300629	57.348957	21.996828	0.004564	1
163	-0.327198	57.056848	22.079146	0.003605	1
164	-0.335680	58.056801	21.799877	0.004857	1
165	-0.324334	59.056650	21.527612	0.002976	1
166	-0.335156	60.051616	21.263346	0.005819	2
167	-0.351139	59.830457	21.321524	0.003336	1
168	-0.327318	60.830433	21.060973	0.002178	1
169	-0.343854	61.636876	20.855442	0.008113	2
170	-0.309922	62.635533	20.606415	0.003141	1
171	-0.312315	62.343548	20.678608	0.005820	1
172	-0.320968	62.051441	20.751338	0.004367	1
173	-0.305470	63.050009	20.504799	0.004887	2
174	-0.343534	62.758367	20.576195	0.004161	1
175	-0.321317	62.466259	20.648206	0.004135	2
176	-0.314842	62.174951	20.720524	0.007053	1
177	-0.334779	61.883409	20.793408	0.003392	2
178	-0.316838	61.591302	20.866950	0.005240	1
179	-0.312843	62.430184	20.657134	0.003953	1
180	-0.330106	63.430168	20.412473	0.003787	2
181	-0.308616	64.037584	20.266669	0.005817	1
182	-0.329364	63.752773	20.334775	0.003308	2
183	-0.323049	63.503876	20.394668	0.003732	1
184	-0.307034	63.613543	20.368235	0.003285	2
185	-0.320650	63.390982	20.421951	0.003034	1
186	-0.324961	63.101912	20.492144	0.004548	1
187	-0.322622	64.094436	20.253128	0.001216	1
188	-0.349346	64.318217	20.200007	0.002448	1
189	-0.359750	64.053394	20.262901	0.003804	2
190	-0.364480	65.027898	20.033368	0.001839	1
191	-0.340843	64.755548	20.096992	0.004102	2
192	-0.344472	64.589857	20.135897	0.005695	1
193	-0.339012	65.588567	19.903650	0.004815	2
194	-0.335158	65.296459	19.971023	0.005292	1
195	-0.330279	66.296282	19.742290	0.003736	1
196	-0.342936	66.006862	19.807961	0.003379	2
197	-0.324164	65.715151	19.874595	0.005634	1
198	-0.321066	65.486872	19.927054	0.004505	2
199	-0.310807	65.194763	19.994585	0.002843	1
200	-0.332825	65.783380	19.858970	0.005295	1
201	-0.334109	65.501992	19.923571	0.003374	1
202	-0.342003	66.501990	19.695878	0.004520	2
203	-0.335137	66.210007	19.761821	0.002571	1
204	-0.328687	66.942268	19.597272	0.002464	2
205	-0.330538	67.900364	19.386068	0.006268	1
206	-0.322686	68.899405	19.170633	0.004414	2
207	-0.307900	68.607300	19.233126	0.001644	1
208	-0.355902	68.660142	19.221791	0.007178	2
209	-0.342910	68.381239	19.281770	0.001350	1
210	-0.343874	68.211966	19.318356	0.003084	2
211	-0.343855	68.805356	19.190710	0.002938	1
212	-0.331991	69.372403	19.070297	0.005830	1
213	-0.320356	69.080446	19.132105	0.002992	2
214	-0.337540	68.794668	19.192994	0.004533	1
215	-0.332561	69.792412	18.982077	0.006455	1
216	-0.320293	69.554322	19.031985	0.003537	2
217	-0.329062	70.377311	18.860574	0.003147	1
218	-0.316814	70.463308	18.842841	0.004868	1
219	-0.360077	71.462687	18.639179	0.002798	1
220	-0.333441	71.398665	18.652093	0.005702	1
221	-0.343586	72.171079	18.497463	0.003825	1
222	-0.317575	71.878970	18.555638	0.005284	2
223	-0.361288	72.878836	18.358009	0.004274	2
224	-0.346960	73.878835	18.164520	0.004098	1
225	-0.316089	73.950933	18.150728	0.004238	1
226	-0.322979	73.658824	18.206739	0.004174	2
227	-0.342038	74.651547	18.017780	0.007969	1
228	-0.321825	75.632401	17.834893	0.003278	2
229	-0.366053	76.632398	17.652220	0.003877	1
230	-0.335839	76.340331	17.705185	0.004180	1
231	-0.323137	76.049910	17.758167	0.002469	2
232	-0.302130	77.049565	17.577116	0.004735	1
233	-0.335930	78.049470	17.399674	0.001695	1
234	-0.337029	77.795935	17.444326	0.003747	2
235	-0.333910	77.845872	17.435513	0.003223	1
236	-0.332543	78.844778	17.261078	0.002028	1
237	-0.331080	79.724347	17.110347	0.002166	1
238	-0.312951	80.552779	16.970767	0.004030	1
239	-0.325522	80.260888	17.019686	0.006851	2
240	-0.331181	79.968779	17.068925	0.003038	1
241	-0.327819	79.676671	17.118450	0.007388	1
242	-0.320384	80.676671	16.950088	0.005409	2
243	-0.326636	81.676671	16.785006	0.002893	1
244	-0.317031	81.497014	16.814427	0.004779	2
245	-0.326514	82.484949	16.653905	0.005788	1
246	-0.323523	83.484403	16.494601	0.007249	1
247	-0.355037	84.484403	16.338231	0.002891	2
248	-0.338956	84.213073	16.380365	0.002520	1
249	-0.330215	84.708845	16.303541	0.005413	1
